"id","USyV","Suelos","Grad_Pend","P_sum","Esc_sum","Agua_D","Agua_D_log","P_cat","Esc_cat","Agua_D_cat","cobertura","suelo","pendiente","precipitacion","escorrentia","aporte","p_inf_baja","p_inf_media","p_inf_alta","p_esc_modelo_baja","p_esc_modelo_media","p_esc_modelo_alta","p_esc_final_baja","p_esc_final_media","p_esc_final_alta","p_func_aporte","p_func_transferencia","p_func_recepcion","aporte_conservada","aporte_degradada","transferencia_conservada","transferencia_degradada","receptora_conservada","receptora_degradada","UREH_predicha","prob_UREH_predicha","UREH_segunda","prob_UREH_segunda","margen_clasificacion","entropia_UREH"
154,"Pastizal","Luvisol","6°-15°",2428424.08300781,665201.625854492,1869722.97,14.4413013683097,"Alta","Media","Media","agropecuaria","suelo_infiltracion_media","pend_media","prec_alta","esc_media","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.148305905130687,0.694385285575992,0.15730880929332,0.0644917715392062,0.106017424975799,0.228315585672798,0.422743465634076,0.0671926427879961,0.111239109390126,"transferencia_degradada",0.422743465634076,"transferencia_conservada",0.228315585672798,0.194427879961278,0.860401964033812
155,"Agricultura","Luvisol","1°-3°",218485.095703125,75814.2282409668,1563613.85,14.2625109101697,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_media","pend_baja","prec_baja","esc_baja","aporte_medio",0.3,0.5,0.2,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.293721668177697,0.507434270172258,0.198844061650045,0.108116500453309,0.190358567543064,0.172230281051677,0.314311876699909,0.0796532184950136,0.135329555757026,"transferencia_degradada",0.314311876699909,"aporte_degradada",0.190358567543064,0.123953309156845,0.946105609084125
156,"Sec Bosque Tropical","Luvisol","6°-15°",1491282.63427734,507070.650512695,4160745.09,15.2412049647141,"Media","Media","Media","forestal_secundaria","suelo_infiltracion_media","pend_media","prec_media","esc_media","aporte_medio",0.1,0.7,0.2,0.185,0.64,0.175,0.0155723905723906,0.96969696969697,0.0147306397306397,0.151599326599327,0.696885521885522,0.151515151515152,0.107927609427609,0.065479797979798,0.424193602693603,0.229065656565657,0.107878787878788,0.0654545454545455,"transferencia_conservada",0.424193602693603,"transferencia_degradada",0.229065656565657,0.195127946127946,0.858826171187244
157,"Sec Bosque Tropical","Regosol","6°-15°",1985207.77331543,638525.015533447,5682857.72,15.5529649598611,"Alta","Media","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.148305905130687,0.694385285575992,0.15730880929332,0.106017424975799,0.0644917715392062,0.422743465634076,0.228315585672798,0.111239109390126,0.0671926427879961,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
158,"Sec Bosque Tropical","Regosol","15°-35°",1263214.58154297,363127.747344971,7265287.7,15.7986185926691,"Media","Baja","Media","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_media","esc_baja","aporte_medio",0.25,0.6,0.15,0.185,0.62,0.195,0.226247706771634,0.748805518200705,0.0249467750276607,0.182689817264362,0.654750458645673,0.162559724089965,0.12596009401333,0.0748069451793086,0.39975526601449,0.216425137593702,0.11428463997218,0.0687679172269894,"transferencia_conservada",0.39975526601449,"transferencia_degradada",0.216425137593702,0.183330128420788,0.884430582967658
159,"Sec Bosque Tropical","Regosol","6°-15°",1412683.66003418,423986.161376953,6902159.95,15.7473451016959,"Media","Media","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_media","aporte_medio",0.2,0.7,0.1,0.175,0.64,0.185,0.0647227853708025,0.917714163024026,0.0175630516051719,0.158830265225362,0.687055442925839,0.154114291848799,0.11212155383071,0.0676490795676085,0.418492156896987,0.226116632877752,0.109386289272303,0.0662342875546396,"transferencia_conservada",0.418492156896987,"transferencia_degradada",0.226116632877752,0.192375524019235,0.865137859014505
160,"Pastizal","Luvisol","6°-15°",2954167.18786621,947513.529449463,3653674.44,15.1112441887676,"Alta","Alta","Media","agropecuaria","suelo_infiltracion_media","pend_media","prec_alta","esc_alta","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.0144433172016674,0.113379692084724,0.872176990713609,0.10855764804457,0.697111336559667,0.194331015395764,0.0525672944133709,0.0829634358658504,0.2291334009679,0.424324575204607,0.0782993046187292,0.132711988929543,"transferencia_degradada",0.424324575204607,"transferencia_conservada",0.2291334009679,0.195191174236707,0.854026314406894
161,"Pastizal","Luvisol","6°-15°",1273511.03369141,389644.984222412,389644.98,12.8729938622674,"Media","Media","Baja","agropecuaria","suelo_infiltracion_media","pend_media","prec_media","esc_media","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.137171235842541,0.842380853233034,0.020447910924425,0.588327667508188,0.255836166245906,0.155836166245906,0.196498300252457,0.361230047154749,0.0967508498737717,0.168384976422625,0.0667508498737717,0.110384976422625,"aporte_degradada",0.361230047154749,"aporte_conservada",0.196498300252457,0.164731746902293,0.913871271475845
162,"Bosque de Encino","Cambisol","6°-15°",3727139.62487793,960345.568359375,960345.57,13.7750495087121,"Alta","Alta","Baja","forestal_conservada","suelo_infiltracion_media","pend_media","prec_alta","esc_alta","aporte_bajo",0.1,0.2,0.7,0.18,0.28,0.54,0.0191572579925383,0.119668729995471,0.861174012011991,0.684201675401945,0.207899162299027,0.107899162299027,0.485257139273323,0.156840335080389,0.161371430363339,0.0615798324598055,0.0933714303633386,0.0415798324598055,"aporte_conservada",0.485257139273323,"transferencia_conservada",0.161371430363339,0.323885708909984,0.815430896339358
163,"Pastizal","Luvisol","6°-15°",2449971.0045166,803725.342468262,803725.34,13.5970141170867,"Alta","Media","Baja","agropecuaria","suelo_infiltracion_media","pend_media","prec_alta","esc_media","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.0194324436687466,0.384406858401922,0.596160697929332,0.657672825426059,0.221163587286971,0.121163587286971,0.217301847627818,0.401450238747114,0.0863490761860913,0.148274880626443,0.0563490761860912,0.090274880626443,"aporte_degradada",0.401450238747114,"aporte_conservada",0.217301847627818,0.184148391119296,0.877226568326062
164,"Pastizal","Luvisol","6°-15°",1065291.81335449,359421.736694336,2135969.42,14.5744316306517,"Media","Baja","Media","agropecuaria","suelo_infiltracion_media","pend_media","prec_media","esc_baja","aporte_medio",0.2,0.7,0.1,0.175,0.64,0.185,0.223950284064825,0.752146308801378,0.023903407133797,0.182397372253034,0.655209943187035,0.162392684559931,0.0747192116759102,0.12579047590676,0.21656298295611,0.40002176704848,0.0687178053679793,0.11418775704476,"transferencia_degradada",0.40002176704848,"transferencia_conservada",0.21656298295611,0.18345878409237,0.884169266400855
165,"Pastizal","Luvisol","6°-15°",925414.694580078,289231.417297363,4966531.23,15.418232414096,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_medio",0.25,0.6,0.15,0.59,0.255,0.155,0.923027174605797,0.0622196681201036,0.0147531572740997,0.287716418327164,0.515394565078841,0.196889016593995,0.106314925498149,0.186875522629755,0.174618369523652,0.318928847745728,0.0790667049781985,0.134195629624517,"transferencia_degradada",0.318928847745728,"aporte_degradada",0.186875522629755,0.132053325115972,0.943818668882156
166,"Bosque de Encino","Regosol","6°-15°",1501559.7734375,398981.469360352,931624.56,13.744686253284,"Media","Media","Baja","forestal_conservada","suelo_infiltracion_baja","pend_media","prec_media","esc_media","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.115219319509141,0.865206883367317,0.0195737971235428,0.59043544776144,0.25478227611928,0.15478227611928,0.421496104477779,0.138087089552288,0.19325194776111,0.070956455223856,0.12525194776111,0.050956455223856,"aporte_conservada",0.421496104477779,"transferencia_conservada",0.19325194776111,0.228244156716669,0.867762015380515
167,"Sec Bosque Tropical","Phaeozem","6°-15°",1994823.61425781,660849.337585449,10462754.24,16.1633323891812,"Alta","Media","Media","forestal_secundaria","suelo_infiltracion_alta","pend_media","prec_alta","esc_media","aporte_medio",0.1,0.2,0.7,0.18,0.28,0.54,0.03125,0.875,0.09375,0.15,0.69375,0.15625,0.107,0.065,0.422375,0.228125,0.110625,0.066875,"transferencia_conservada",0.422375,"transferencia_degradada",0.228125,0.19425,0.860839475059823
168,"Sec Bosque Tropical","Regosol","15°-35°",507536.225219727,154531.74041748,154531.74,11.9481612622554,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_baja","esc_baja","aporte_bajo",0.3,0.5,0.2,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
169,"Pastizal","Luvisol","6°-15°",1058340.23022461,356295.597015381,1332294.2,14.1024137271496,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_bajo",0.25,0.6,0.15,0.59,0.255,0.155,0.714784520196724,0.266796898857925,0.0184185809453509,0.530363406074863,0.284818296962569,0.184818296962569,0.179109021822459,0.32761077552342,0.105445489088771,0.18519461223829,0.0754454890887706,0.12719461223829,"aporte_degradada",0.32761077552342,"transferencia_degradada",0.18519461223829,0.142416163285131,0.937838393599537
170,"Pastizal","Luvisol","6°-15°",11548267.7122803,3946624.24389648,27261269.68,17.1209775964992,"Alta","Alta","Alta","agropecuaria","suelo_infiltracion_media","pend_media","prec_alta","esc_alta","aporte_alto",0.2,0.7,0.1,0.145,0.245,0.61,0.0127528583992964,0.0215479331574318,0.965699208443272,0.197647317502199,0.297647317502199,0.504705364995602,0.0792941952506596,0.134635444151275,0.10929419525066,0.192635444151275,0.171411609498681,0.312729111697449,"receptora_degradada",0.312729111697449,"transferencia_degradada",0.192635444151275,0.120093667546174,0.946552043807644
171,"Sec Bosque Tropical","Phaeozem","6°-15°",791865.307861328,266682.153594971,10729436.39,16.1885016798678,"Baja","Baja","Media","forestal_secundaria","suelo_infiltracion_alta","pend_media","prec_baja","esc_baja","aporte_medio",0.2,0.3,0.5,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,0.294684030742955,0.506319385140905,0.19899658411614,0.190916737830914,0.108405209222886,0.313665243381725,0.171895815542272,0.135418018787361,0.079698975234842,"transferencia_conservada",0.313665243381725,"aporte_conservada",0.190916737830914,0.122748505550811,0.94639690599231
172,"Pastizal","Regosol","15°-35°",790806.666748047,227406.477813721,1159031.04,13.9630957664609,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_baja","pend_alta","prec_baja","esc_baja","aporte_bajo",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.506286836935167,0.296856581532417,0.196856581532417,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
173,"Pastizal","Luvisol","6°-15°",856883.072387695,286909.367401123,1619203.57,14.2974455804527,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_medio",0.25,0.6,0.15,0.59,0.255,0.155,0.9287630168171,0.0565847864534861,0.0146521967294143,0.288581842686094,0.51424739663658,0.197170760677326,0.106574552805828,0.187377468757935,0.174274218990974,0.318263490049216,0.0791512282031977,0.134359041192849,"transferencia_degradada",0.318263490049216,"aporte_degradada",0.187377468757935,0.130886021291282,0.944155426993415
174,"Pastizal","Cambisol","6°-15°",954365.647094727,326143.017425537,3113811.14,14.9513583020033,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_medio",0.25,0.6,0.15,0.59,0.255,0.155,0.819928675683195,0.163503458718449,0.016567865598356,0.272160908072561,0.536014264863361,0.191824827064078,0.101648272421768,0.177853326682086,0.180804279459008,0.330888273620749,0.0775474481192233,0.131258399697165,"transferencia_degradada",0.330888273620749,"transferencia_conservada",0.180804279459008,0.150083994161741,0.937351979041321
175,"Sec Bosque Tropical","Regosol","6°-15°",1492199.79858398,458425.995269775,12139324.62,16.3119607918055,"Media","Media","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_media","aporte_medio",0.2,0.7,0.1,0.175,0.64,0.185,0.0147306397306397,0.96969696969697,0.0155723905723906,0.151430976430976,0.697053872053872,0.151515151515152,0.107829966329966,0.0654292929292929,0.424291245791246,0.229116161616162,0.107878787878788,0.0654545454545455,"transferencia_conservada",0.424291245791246,"transferencia_degradada",0.229116161616162,0.195175084175084,0.858716238328341
176,"Pastizal","Luvisol","6°-15°",2544320.12316894,869790.157287598,2407980.72,14.6942994940199,"Alta","Media","Media","agropecuaria","suelo_infiltracion_media","pend_media","prec_alta","esc_media","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.0167707553356275,0.239814443015195,0.743414801649177,0.115344873217885,0.696645848932875,0.18800927784924,0.0546034619653656,0.0869000264663735,0.228993754679862,0.424054592381067,0.0764027833547721,0.129045381152559,"transferencia_degradada",0.424054592381067,"transferencia_conservada",0.228993754679862,0.195060837701205,0.855655491685207
177,"Sec Bosque Tropical","Luvisol","6°-15°",2296028.69067383,714870.276672363,36236147.3,17.405567750378,"Alta","Media","Alta","forestal_secundaria","suelo_infiltracion_media","pend_media","prec_alta","esc_media","aporte_alto",0.1,0.7,0.2,0.155,0.255,0.59,0.0259149515374639,0.685189661568332,0.288895386894204,0.163149021767837,0.263149021767837,0.573701956464326,0.114626432625345,0.0689447065303511,0.172626432625345,0.0989447065303511,0.352747134749309,0.192110586939298,"receptora_conservada",0.352747134749309,"receptora_degradada",0.192110586939298,0.160636547810011,0.920482248721259
178,"Pastizal","Regosol","15°-35°",2041334.63305664,606285.870758057,5715210.93,15.5586419376381,"Alta","Media","Media","agropecuaria","suelo_infiltracion_baja","pend_alta","prec_alta","esc_media","aporte_medio",0.6,0.25,0.15,0.1275,0.2275,0.645,0.0261941448382126,0.841294298921418,0.13251155624037,0.147303543913713,0.694761171032357,0.157935285053929,0.064191063174114,0.105436055469954,0.228428351309707,0.422961479198767,0.0673805855161787,0.111602465331279,"transferencia_degradada",0.422961479198767,"transferencia_conservada",0.228428351309707,0.19453312788906,0.860138243279736
179,"Pastizal","Luvisol","1°-3°",954110.322631836,327444.996673584,327445,12.6990784349662,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_media","pend_baja","prec_baja","esc_baja","aporte_bajo",0.3,0.5,0.2,0.59,0.255,0.155,0.815826979293179,0.167532958299973,0.016640062406848,0.520081308311367,0.289959345844317,0.189959345844317,0.17602439249341,0.321647158820593,0.106987803753295,0.188176420589704,0.076987803753295,0.130176420589704,"aporte_degradada",0.321647158820593,"transferencia_degradada",0.188176420589704,0.133470738230889,0.941469352261526
180,"Sec Bosque Tropical","Cambisol","6°-15°",710031.724121094,230108.99609375,5108925.06,15.4464997757087,"Baja","Baja","Media","forestal_secundaria","suelo_infiltracion_media","pend_media","prec_baja","esc_baja","aporte_medio",0.15,0.6,0.25,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,0.294217238346526,0.506860158311346,0.198922603342128,0.190645998240985,0.108265171503958,0.31397889182058,0.172058047493404,0.135375109938434,0.0796767810026385,"transferencia_conservada",0.31397889182058,"aporte_conservada",0.190645998240985,0.123332893579595,0.94625592447414
181,"Pastizal","Phaeozem","1°-3°",772879.707763672,230100.466888428,48995438.4,17.7072377782739,"Baja","Baja","Alta","agropecuaria","suelo_infiltracion_alta","pend_baja","prec_baja","esc_baja","aporte_alto",0.2,0.5,0.3,0.61,0.245,0.145,0.965699208443272,0.0215479331574318,0.0127528583992964,0.102352682497801,0.202352682497801,0.695294635004397,0.0507058047493404,0.0793645558487247,0.0807058047493404,0.137364555848725,0.228588390501319,0.423270888302551,"receptora_degradada",0.423270888302551,"receptora_conservada",0.228588390501319,0.194682497801231,0.853549573152347
182,"Pastizal","Phaeozem","1°-3°",3515727.44287109,1199744.98693848,22623005.2,16.9344779199102,"Alta","Alta","Media","agropecuaria","suelo_infiltracion_alta","pend_baja","prec_alta","esc_alta","aporte_medio",0.15,0.6,0.25,0.155,0.255,0.59,0.014052583862194,0.0231187669990934,0.962828649138713,0.103966455122393,0.697189483227561,0.198844061650045,0.0511899365367181,0.0803005439709882,0.229156844968268,0.424369900271985,0.0796532184950136,0.135329555757026,"transferencia_degradada",0.424369900271985,"transferencia_conservada",0.229156844968268,0.195213055303717,0.852923305832386
